Ploidy,Species,Dev,Dev50,Devprog
01synth,QM25a,95,0.166666683,0.218685829
01synth,QM25a,95,0.001720574,0.028895665
01synth,QM25a,95,0.134466316,0.015183952
01synth,QM25a,95,0.120662832,0.233069826
01synth,QM25a,95,0.31688545,0.089938054
01synth,QM25a,95,0.130063162,0.058574375
01synth,QM25a,95,0.092481209,0.029529228
01synth,QM25a,95,0.460319657,0.005017598
01synth,QM25a,95,0.296064402,0.038367857
01synth,QM25a,95,0.425801606,0.008412542
01synth,QM25a,95,0.0331493,0.333736755
01synth,QM25a,95,0.246547749,0.101863569
01synth,QM25a,95,0.05020327,0.104154605
01synth,QM25a,95,0.413460526,0.251763277
01synth,QM25a,95,0.069092071,0.12675303
01synth,QM25a,95,0.119263751,0.083022564
01synth,QM25a,95,0.449591208,0.571465058
01synth,QM25a,95,0.044703289,0.139610138
01synth,QM25a,95,0.398060316,0.277541623
01synth,QM25a,95,0.058954902,0.148317285
01synth,QM25a,95,0.227745962,0.124495188
01synth,QM25a,95,0.438739534,0.209229118
01synth,QM25a,95,0.308305587,0.574211049
01synth,QM25a,95,0.249999889,0.323929878
01synth,QM25a,95,0.288782686,0.074262975
01synth,QM25a,95,0.065845706,0.008443706
01synth,QM25a,95,0.125291076,0.09064677
01synth,QM25a,95,0.106058213,0.021918682
01synth,QM25a,95,0.10711301,0.068301384
01synth,QM25a,95,0.019124677,0.057897204
01synth,QM25a,95,0.209278732,0.122337277
01synth,QM25a,95,0.035380431,0.0182477
01synth,QM25a,95,0.378083673,0.115257098
01synth,QM25a,95,0.037106003,0.001072216
01synth,QM25a,95,0.164023166,0.291538324
01synth,QM25a,95,0.049396902,0.08697702
01synth,QM25a,95,0.023936153,0.286105569
01synth,QM25a,95,0.204705208,0.180338136
01synth,QM25a,95,0.111203138,0.108081806
01synth,QM25a,95,0.387438827,0.130742924
01synth,QM25a,95,0.01286937,0.000917394
01synth,QM25a,95,0.154695921,0.104629205
01synth,QM25a,95,0.044135346,0.134305766
01synth,QM25a,95,0.186757713,0.095684293
01synth,QM25a,95,0.499999982,2.18663E-07
01synth,QM25a,95,0.121023669,0.053102072
01synth,QM25a,95,0.015365021,0.184478672
01synth,QM25a,95,0.094987437,0.050882924
01synth,QM25a,95,0.499999966,0.803045225
01synth,QM25a,95,0.153490404,0.257759287
01synth,QM25a,95,0.499999944,3.67118E-08
01synth,QM25a,95,0.064912433,0.040463682
01synth,QM25a,95,0.095154916,0.185238506
01synth,QM25a,95,0.087565538,0.049335322
01synth,QM25a,95,0.036418902,0.128743412
01synth,QM25a,95,0.18214578,0.018702348
01synth,QM25a,95,0.128211583,0.053134576
01synth,QM25a,95,0.164491908,0.035518024
01synth,QM25a,95,0.010891398,0.044325846
01synth,QM25a,95,0.076575945,0.106032545
01synth,QM25a,95,0.177717936,0.034425083
01synth,QM25a,95,0.263519918,0.212683492
01synth,QM25a,95,0.172714749,0.014624485
01synth,QM25a,95,0.274039136,0.197692269
01synth,QM25a,95,0.130104235,0.104147236
01synth,QM25a,95,0.036600144,0.225676855
01synth,QM25a,95,0.028259813,0.014310653
01synth,QM25a,95,0.045657909,0.128080205
01synth,QM25a,95,0.5,0.999999617
01synth,QM25a,95,0.185461342,0.058624322
01synth,QM25a,95,0.023661364,0.247642609
01synth,QM25a,95,0.5,0.999999954
01synth,QM25a,95,0.052933878,0.490964612
01synth,QM25a,95,0.188725863,0.146733879
01synth,QM25a,95,0.05673622,0.079527738
01synth,QM25a,95,0.111556352,0.047311123
01synth,QM25a,95,0.005005088,0.038549984
01synth,QM25a,95,0.026225568,0.022908583
01synth,QM25a,95,0.032421043,0.248476225
01synth,QM25a,95,0.081714593,0.445833701
01synth,QM25a,95,0.044758543,0.190518945
01synth,QM25a,95,0.20008463,0.177619966
01synth,QM25a,95,0.185597423,0.09763999
01synth,QM25a,95,0.360106857,0.073081793
01synth,QM25a,95,0.114114122,0.145365165
01synth,QM25a,95,0.090502819,0.238420665
01synth,QM25a,95,0.091135034,0.087714163
01synth,QM25a,95,0.042610959,0.314812672
01synth,QM25a,95,0.209722206,0.102607971
01synth,QM25a,95,0.493377483,0.00921169
01synth,QM25a,95,0.347515894,0.278598048
01synth,QM25a,95,0.139053252,0.199980867
01synth,QM25a,95,0.050557457,0.196100353
01synth,QM25a,95,0.178562217,0.261655958
01synth,QM25a,95,0.171124834,0.038062816
01synth,QM25a,95,0.2055172,0.039849751
01synth,QM25a,95,0.014881736,0.252624423
01synth,QM25a,95,0.121408103,0.218560123
01synth,QM25a,95,0.225075556,0.725075333
01synth,QM25a,95,0.499999876,0.284157875
01synth,QM25a,95,0.116058598,0.220263841
01synth,QM25a,95,0.079095963,0.183669913
01synth,QM25a,95,0.039757074,0.074576361
01synth,QM25a,95,0.166605761,0.326121492
01synth,QM25a,95,0.194159632,0.089248376
01synth,QM25a,95,0.161617585,0.258435838
01synth,QM25a,95,0.008232336,0.089941496
01synth,QM25a,95,0.090979318,0.217910843
01synth,QM25a,95,0.269148316,0.022857511
01synth,QM25a,95,0.08897329,0.229387966
01synth,QM25a,95,0.314599003,0.187946449
01synth,QM25a,95,0.180580103,0.250195151
01synth,QM25a,95,0.377245697,0.088733501
01synth,QM25a,95,0.037653806,0.056258051
01synth,QM25a,95,0.340752956,0.106643048
01synth,QM25a,95,0.075019018,0.307852868
01synth,QM25a,95,0.061346291,0.123517335
01synth,QM25a,95,0.047792738,0.039624944
01synth,QM25a,95,0.11266296,0.065854832
01synth,QM25a,95,0.11240896,0.394970224
01synth,QM25a,95,0.090235144,0.172880377
01synth,QM25a,95,0.03846154,0.163804631
01synth,QM25a,95,0.077593674,0.011834924
01synth,QM25a,95,0.102576896,0.106444234
01synth,QM25a,95,0.19501914,0.062416264
01synth,QM25a,95,0.107726121,0.019569084
01synth,QM25a,95,0.104903687,0.141595619
01synth,QM25a,95,0.060396093,0.065833171
01synth,QM25a,95,0.473077058,0.020143193
01synth,QM25a,95,0.031832653,0.075106414
01synth,QM25a,95,0.211460023,0.111840086
01synth,QM25a,95,0.456608455,0.437769166
01synth,QM25a,95,0.367994795,0.136367311
01synth,QM25a,95,0.154344689,0.129598688
01synth,QM25a,95,0.070410461,0.118786338
01synth,QM25a,95,0.012534239,0.081735963
01synth,QM25a,95,0.035053253,0.130585756
01synth,QM25a,95,0.043543742,0.005363123
01synth,QM25a,95,0.097705442,0.090898459
01synth,QM25a,95,0.127111033,0.269479838
01synth,QM25a,95,0.429504817,0.132758563
01synth,QM25a,95,0.216981151,0.20592461
01synth,QM25a,95,0.32343384,0.085138234
01synth,QM25a,95,0.339148127,0.010161172
01synth,QM25a,95,0.301724152,0.217601762
01synth,QM25a,95,0.026368616,0.021463475
01synth,QM25a,95,0.184671755,0.148503463
01synth,QM25a,95,0.371601209,0.045187331
01synth,QM25a,95,0.5,0.436352846
01synth,QM25a,95,0.27574431,0.092610704
01synth,QM25a,95,0.172213826,0.013333152
01synth,QM25a,95,0.255813294,0.058398536
01synth,QM25a,95,0.005945147,0.119543661
01synth,QM25a,95,0.170163715,0.161684291
01synth,QM25a,95,0.347619064,0.843669195
01synth,QM25a,95,0.029319124,0.106931514
01synth,QM25a,95,0.455082988,0.032860763
01synth,QM25a,95,0.05300114,0.055876808
01synth,QM25a,95,0.085756541,0.201554063
01synth,QM25a,95,0.132833641,0.025993364
01synth,QM25a,95,0.230943063,0.344345062
01synth,QM25a,95,0.082102279,0.078124544
01synth,QM25a,95,0.063584893,0.162736023
01synth,QM25a,95,0.334520363,0.222033155
01synth,QM25a,95,0.119904376,0.098069009
01synth,QM25a,95,0.101155688,0.022492383
01synth,QM25a,95,0.053902805,0.031505077
01synth,QM25a,95,0.042602686,0.007385138
01synth,QM25a,95,0.113858401,0.091159172
01synth,QM25a,95,0.37256914,0.329110943
01synth,QM25a,95,0.005632039,0.052216872
01synth,QM25a,95,0.072719851,0.036706599
01synth,QM25a,95,0.127958919,0.125781826
01synth,QM25a,95,0.368452602,0.160660423
01synth,QM25a,95,0.099657887,0.169557559
01synth,QM25a,95,0.331752209,0.104826476
01synth,QM25a,95,0.08990257,0.017950195
01synth,QM25a,95,0.098633319,0.127505132
01synth,QM25a,95,0.151935389,0.178101372
01synth,QM25a,95,0.199161132,0.176259276
01synth,QM25a,95,0.132972436,0.025076793
01synth,QM25a,95,0.130961718,0.517292589
01synth,QM25a,95,0.023606465,0.254655331
01synth,QM25a,95,0.5,0.393393275
01synth,QM25a,95,0.068565829,0.109733565
01synth,QM25a,95,0.266451338,0.600151826
01synth,QM25a,95,0.124172052,0.110005495
01synth,QM25a,95,0.354020712,0.098222602
01synth,QM25a,95,0.014984181,0.058454795
01synth,QM25a,95,0.043966147,0.072886805
01synth,QM25a,95,0.127986233,0.073077858
01synth,QM25a,95,0.22963831,0.037962237
01synth,QM25a,95,0.032389763,0.281775077
01synth,QM25a,95,0.38865399,0.888653917
01synth,QM25a,95,0.021607473,0.210868045
01synth,QM25a,95,0.03494038,0.158565081
01synth,QM25a,95,0.487793017,0.050759423
01synth,QM25a,95,0.104904394,0.038806704
01synth,QM25a,95,0.063576205,0.162016838
01synth,QM25a,95,0.065576289,0.134372135
01synth,QM25a,95,0.18022946,0.000276356
01synth,QM25a,95,0.499999991,0.445730005
01synth,QM25a,95,0.112593393,0.242322685
01synth,QM25a,95,0.126466476,0.114600653
01synth,QM25a,95,0.400910245,0.388992782
01synth,QM25a,95,0.252165722,0.004391763
01synth,QM25a,95,0.187662719,0.14620692
01synth,QM25a,95,0.065638597,0.008954639
01synth,QM25a,95,0.152564832,0.194804712
01synth,QM25a,95,0.075666229,0.064135626
01synth,QM25a,95,0.233436746,0.349035921
01synth,QM25a,95,0.020998967,0.009476802
01synth,QM25a,95,0.021159411,0.10424263
01synth,QM25a,95,0.075945336,0.478542739
01synth,QM25a,95,0.208771925,0.249301967
01synth,QM25a,95,0.061096378,0.065697329
01synth,QM25a,95,0.301687756,0.028625111
01synth,QM25a,95,0.180406356,0.183785825
01synth,QM25a,95,0.011292525,0.127141846
01synth,QM25a,95,0.068306298,0.198139712
01synth,QM25a,95,0.124928314,0.179993404
01synth,QM25a,95,0.237368033,0.110633258
01synth,QM25a,95,0.090734046,0.094823949
01synth,QM25a,95,0.197762895,0.199301112
01synth,QM25a,95,0.028256728,0.156945941
01synth,QM25a,95,0.236358851,0.088901625
01synth,QM25a,95,0.239933751,0.118402777
01synth,QM25a,95,0.097777759,0.189839775
01synth,QM25a,95,0.34291595,0.016282786
01synth,QM25a,95,0.067378782,0.026325441
01synth,QM25a,95,0.053484968,0.021884656
01synth,QM25a,95,0.287461957,0.065597296
01synth,QM25a,95,0.174020681,0.117473083
01synth,QM25a,95,0.092976723,0.061223556
01synth,QM25a,95,0.499999695,0.867978857
01synth,QM25a,95,0.465286237,0.069362112
01synth,QM25a,95,0.142742201,0.264042126
01synth,QM25a,95,0.231945543,0.098796717
01synth,QM25a,95,0.499999793,0.578595146
01synth,QM25a,95,0.368475187,0.279105216
01synth,QM25a,95,0.159776694,0.038668034
01synth,QM25a,95,0.350883372,0.547783614
01synth,QM25a,95,0.499999959,1.18759E-08
01synth,QM25a,95,0.053202878,0.193834058
01synth,QM25a,95,0.126014583,0.231823689
01synth,QM25a,95,0.145003917,0.010909692
01synth,QM25a,95,0.484581996,0.08410483
01synth,QM25a,95,0.056289185,0.102632511
01synth,QM25a,95,0.063028134,0.176221655
01synth,QM25a,95,0.499999982,0.064814809
01synth,QM25a,95,0.128230247,0.120568376
01synth,QM25a,95,0.195942712,0.023985711
01synth,QM25a,95,0.058509425,0.085965287
01synth,QM25a,95,0.266552994,0.007009166
01synth,QM25a,95,0.177580047,0.141886169
01synth,QM25a,95,0.098669633,0.124344788
01synth,QM25a,95,0.184108494,0.032367218
01synth,QM25a,95,0.251576825,0.551242927
01synth,QM25a,95,0.499999718,0.699682277
01synth,QM25a,95,0.499999863,9.67555E-08
01synth,QM25a,95,0.499999605,2.99471E-07
01synth,QM25a,95,0.149061263,0.046754162
01synth,QM25a,95,0.2543172,0.063442586
01synth,QM25a,95,0.032350536,0.42528931
01synth,QM25a,95,0.046653004,0.073574927
01synth,QM25a,95,0.281542409,0.0914069
01synth,QM25a,95,0.159872182,0.033483813
01synth,QM25a,95,0.393758561,0.125064008
01synth,QM25a,95,0.030908161,0.165360259
01synth,QM25a,95,0.191948232,0.118313661
01synth,QM25a,95,0.125454783,0.087232135
01synth,QM25a,95,0.111804782,0.092448723
01synth,QM25a,95,0.039572682,0.282116601
01synth,QM25a,95,0.178888158,0.221098612
01synth,QM25a,95,0.11950479,0.360952027
01synth,QM25a,95,0.231375557,0.41735205
01synth,QM25a,95,0.088213204,0.367784367
01synth,QM25a,95,0.262558967,0.0373884
01synth,QM25a,95,0.09482918,0.157677047
01synth,QM25a,95,0.5,0.038520801
01synth,QM25a,95,0.098521403,0.05432557
01synth,QM25a,95,0.149523876,0.252050167
01synth,QM25a,95,0.293458142,0.117194424
01synth,QM25a,95,0.344035121,0.121573064
01synth,QM25a,95,0.244158405,0.008417248
01synth,QM25a,95,0.150315886,0.195666955
01synth,QM25a,95,0.191812312,0.045465214
01synth,QM25a,95,0.063910841,0.039096934
01synth,QM25a,95,0.114962139,0.324119448
01synth,QM25a,95,0.088390173,0.071921814
01synth,QM25a,95,0.039114006,0.053120718
01synth,QM25a,95,0.028571403,0.226796263
01synth,QM25a,95,0.291754779,0.584281023
01synth,QM25a,95,0.151857608,0.312637232
01synth,QM25a,95,0.001376958,0.01723829
01synth,QM25a,95,0.5,0.54602499
01synth,QM25a,95,0.366883597,0.004867278
01synth,QM25a,95,0.249610991,0.140756837
01synth,QM25a,95,0.328509723,0.265528675
01synth,QM25a,95,0.219163323,0.235715852
01synth,QM25a,95,0.10883692,0.184773784
01synth,QM25a,95,0.348784206,0.311067911
01synth,QM25a,95,0.18597842,0.009455181
01synth,QM25a,95,0.33466406,0.007475019
01synth,QM25a,95,0.5,0.948863569
01synth,QM25a,95,0.178429304,0.037500304
01synth,QM25a,95,0.025414517,0.089971894
01synth,QM25a,95,0.182416756,0.09547426
01synth,QM25a,95,0.064213838,0.011515362
01synth,QM25a,95,0.063634127,0.250872067
01synth,QM25a,95,0.084856632,0.061060163
01synth,QM25a,95,0.197099549,0.112683943
01synth,QM25a,95,0.340118915,0.194312786
01synth,QM25a,95,0.026354034,0.031758948
01synth,QM25a,95,0.397586417,0.085310025
01synth,QM25a,95,0.076673072,0.084108932
01synth,QM25a,95,0.11220027,0.076486444
01synth,QM25a,95,0.207924197,0.22970965
01synth,QM25a,95,0.155530294,0.123048431
01synth,QM25a,95,0.166666723,0.203574036
01synth,QM25a,95,0.12337664,0.068212152
01synth,QM25a,95,0.026025537,0.090291828
01synth,QM25a,95,0.211080938,0.249604433
01synth,QM25a,95,0.060067663,0.083326219
01synth,QM25a,95,0.464855115,0.099768832
01synth,QM25a,95,0.236692695,0.068214551
01synth,QM25a,95,0.23517648,0.07536945
01synth,QM25a,95,0.186174987,0.178468252
01synth,QM25a,95,0.160645164,0.046754347
01synth,QM25a,95,0.22825206,0.049997931
01synth,QM25a,95,0.054089722,0.056486641
01synth,QM25a,95,0.108794342,0.14812043
01synth,QM25a,95,0.032747967,0.234506228
01synth,QM25a,95,0.44101509,0.383339091
01synth,QM25a,95,0.131498812,0.185712095
01synth,QM25a,95,0.499999974,0.102313056
01synth,QM25a,95,0.39985575,0.218322997
01synth,QM25a,95,0.226861665,0.165881763
01synth,QM25a,95,0.128089076,0.059643252
01synth,QM25a,95,0.012409925,0.240744429
01synth,QM25a,95,0.190500707,0.232230567
01synth,QM25a,95,0.066180586,0.227204235
01synth,QM25a,95,0.057467907,0.003158981
01synth,QM25a,95,0.43827067,0.022302471
01synth,QM25a,95,0.262630843,0.218771206
01synth,QM25a,95,0.147374685,0.461324211
01synth,QM25a,95,0.056270356,0.005848896
01synth,QM25a,95,0.345257617,0.154742169
01synth,QM25a,95,0.019125674,0.074099512
01synth,QM25a,95,0.113503172,0.094180135
01synth,QM25a,95,0.063870645,0.048210777
01synth,QM25a,95,0.04318895,0.287307224
01synth,QM25a,95,0.259167173,0.471340102
01synth,QM25a,95,0.044138602,0.014193554
01synth,QM25a,95,0.214178996,0.096971564
01synth,QM25a,95,0.065634196,0.427214304
01synth,QM25a,95,0.499999981,1.41327E-08
01synth,QM25a,95,0.499999983,0.043064367
01synth,QM25a,95,0.178244213,0.289328898
01synth,QM25a,95,0.118665458,0.03737813
01synth,QM25a,95,0.499999576,3.59087E-07
01synth,QM25a,95,0.183566275,0.06713086
01synth,QM25a,95,0.00741495,0.118471821
01synth,QM25a,95,0.5,0.128238909
01synth,QM25a,95,0.040063667,0.017273267
01synth,QM25a,95,0.057594164,0.126653394
01synth,QM25a,95,0.002227758,0.077100481
01synth,QM25a,95,0.404927618,0.014332178
01synth,QM25a,95,0.421102697,0.112831454
01synth,QM25a,95,0.043074673,0.187020431
01synth,QM25a,95,0.326956736,0.244108671
01synth,QM25a,95,0.00773518,0.021086941
01synth,QM25a,95,0.282967748,0.036355277
01synth,QM25a,95,0.027991695,0.103344396
01synth,QM25a,95,0.025460705,0.355601734
01synth,QM25a,95,0.055171653,0.030584471
01synth,QM25a,95,0.276551726,0.091855773
01synth,QM25a,95,0.2229664,0.064776488
01synth,QM25a,95,0.041032503,0.038877907
01synth,QM25a,95,0.5,0.999999913
01synth,QM25a,95,0.00426716,0.041457512
01synth,QM25a,95,0.370767587,0.676205717
01synth,QM25a,95,0.241287881,0.502250133
01synth,QM25a,95,0.204427388,0.10135791
01synth,QM25a,95,0.276947045,0.413777365
01synth,QM25a,95,0.131844108,0.125020718
01synth,QM25a,95,0.278908799,0.106794109
01synth,QM25a,95,0.227762251,0.206449931
01synth,QM25a,95,0.050858975,0.067563305
01synth,QM25a,95,0.410930662,0.453180479
01synth,QM25a,95,0.132701347,0.244535712
01synth,QM25a,95,0.145181114,0.02743446
01synth,QM25a,95,0.49999962,1.42698E-07
01synth,QM25a,95,0.446601182,0.02802941
01synth,QM25a,95,0.442301145,0.009389907
01synth,QM25a,95,0.499999878,0.718975602
01synth,QM25a,95,0.027696813,0.053103796
01synth,QM25a,95,0.056338271,0.126236503
01synth,QM25a,95,0.101936239,0.163701078
01synth,QM25a,95,0.445379674,0.025840602
01synth,QM25a,95,0.499999983,0.105059534
01synth,QM25a,95,0.205424967,0.134678481
01synth,QM25a,95,0.212648757,0.023969499
01synth,QM25a,95,0.055602687,0.132814909
01synth,QM25a,95,0.019098893,0.02843038
01synth,QM25a,95,0.19873956,0.143365704
01synth,QM25a,95,0.499999999,2.69386E-10
01synth,QM25a,95,0.049283186,0.051096107
01synth,QM25a,95,0.076279155,0.079168588
01synth,QM25a,95,0.172003126,0.020479638
01synth,QM25a,95,0.336128996,0.351838665
01synth,QM25a,95,0.132434644,0.236030841
01synth,QM25a,95,0.027364648,0.161612869
01synth,QM25a,95,0.027725455,0.265970128
01synth,QM25a,95,0.164835134,0.068106894
01synth,QM25a,95,0.252797891,0.123325244
01synth,QM25a,95,0.160348507,0.197951674
01synth,QM25a,95,0.246743583,0.093748045
01synth,QM25a,95,0.231915556,0.731915511
01synth,QM25a,95,0.212493936,0.219988923
01synth,QM25a,95,0.005770193,0.017197546
01synth,QM25a,95,0.19024655,0.066932448
01synth,QM25a,95,0.103345162,0.036549522
01synth,QM25a,95,0.155694213,0.135563992
01synth,QM25a,95,0.378242077,0.115379227
01synth,QM25a,95,0.029372585,0.215540601
01synth,QM25a,95,0.052013795,0.135857608
01synth,QM25a,95,0.099681221,0.023876437
01synth,QM25a,95,0.5,0.738909558
01synth,QM25a,95,0.311475862,0.578571732
01synth,QM25a,95,0.300643827,0.063898182
01synth,QM25a,95,0.382390583,0.387058941
01synth,QM25a,95,0.016906311,0.010699433
01synth,QM25a,95,0.461091514,0.023345862
01synth,QM25a,95,0.117471832,0.024733039
01synth,QM25a,95,0.098327922,0.03229949
01synth,QM25a,95,0.279149527,0.008787634
01synth,QM25a,95,0.001252252,0.083799223
01synth,QM25a,95,0.308596077,0.320195078
01synth,QM25a,95,0.027399339,0.089776294
01synth,QM25a,95,0.081463973,0.068009123
01synth,QM25a,95,0.087045415,0.130392175
01synth,QM25a,95,0.313038105,0.099376835
01synth,QM25a,95,0.025001834,0.168277824
01synth,QM25a,95,0.218775407,0.170532457
01synth,QM25a,95,0.267067523,0.059007301
01synth,QM25a,95,0.499999798,0.404793426
01synth,QM25a,95,0.082794261,0.117346028
01synth,QM25a,95,0.261429008,0.041852284
01synth,QM25a,95,0.199225576,0.000533818
01synth,QM25a,95,0.020890107,0.06158106
01synth,QM25a,95,0.212923563,0.040692993
01synth,QM25a,95,0.252888326,0.042248592
01synth,QM25a,95,0.5,0.999999808
01synth,QM25a,95,0.499999918,4.5851E-08
01synth,QM25a,95,0.5,0.999999849
01synth,QM25a,95,0.141731047,0.335577978
01synth,QM25a,95,0.098803545,0.040850002
01synth,QM25a,95,0.313736438,0.354170394
01synth,QM25a,95,0.061364618,0.067858189
01synth,QM25a,95,0.5,0.981787855
01synth,QM25a,95,0.499999925,0.323569454
01synth,QM25a,95,0.155955269,0.378638552
01synth,QM25a,95,0.309740543,0.089070157
01synth,QM25a,95,0.24168066,0.047645164
01synth,QM25a,95,0.336128996,0.171592361
01synth,QM25a,95,0.020816108,0.223901824
01synth,QM25a,95,0.282689233,0.528575197
01synth,QM25a,95,0.362872411,0.137127574
01synth,QM25a,95,0.377014234,0.474257551
01synth,QM25a,95,0.37757301,0.024179532
01synth,QM25a,95,0.5,0.024377673
01synth,QM25a,95,0.175931035,0.211834706
01synth,QM25a,95,0.499999942,0.35526828
01synth,QM25a,95,0.5,0.99999988
01synth,QM25a,95,0.499999838,1.24224E-07
01synth,QM25a,95,0.153580492,0.022404059
01synth,QM25a,95,0.041993796,0.072385894
01synth,QM25a,95,0.451420619,0.020724239
01synth,QM25a,95,0.499999926,0.774357001
01synth,QM25a,95,0.10948706,0.188052491
01synth,QM25a,95,0.064171048,0.169275347
01synth,QM25a,95,0.241282114,0.155225904
01synth,QM25a,95,0.047675017,0.005594405
01synth,QM25a,95,0.121764652,0.061392658
01synth,QM25a,95,0.499999954,2.23685E-08
01synth,QM25a,95,0.131050719,0.016079756
01synth,QM25a,95,0.318133149,0.1713307
01synth,QM25a,95,0.143944766,0.120065357
01synth,QM25a,95,0.026094588,0.11018547
01synth,QM25a,95,0.003953847,0.098895939
01synth,QM25a,95,0.005617377,0.035736303
01synth,QM25a,95,0.322134928,0.067447594
01synth,QM25a,95,0.148430428,0.008861447
01synth,QM25a,95,0.035187257,0.389557952
01synth,QM25a,95,0.038656522,0.277241809
01synth,QM25a,95,0.185786573,0.203695882
01synth,QM25a,95,0.185883715,0.461427302
01synth,QM25a,95,0.250720467,0.006406998
01synth,QM25a,95,0.057035328,0.19053749
01synth,QM25a,95,0.066943454,0.022653298
01synth,QM25a,95,0.446946952,0.569558318
01synth,QM25a,95,0.499999956,1.52979E-08
01synth,QM25a,95,0.025448417,0.19151843
01synth,QM25a,95,0.144673668,0.209301124
01synth,QM25a,95,0.145257324,0.341115164
01synth,QM25a,95,0.024651539,0.119895367
01synth,QM25a,95,0.121399049,0.003759742
01synth,QM25a,95,0.0046939,0.104445656
01synth,QM25a,95,0.311198793,0.413717282
01synth,QM25a,95,0.295525899,0.00377916
01synth,QM25a,95,0.065248475,0.097478909
01synth,QM25a,95,0.135506621,0.251238874
01synth,QM25a,95,0.080896648,0.004447396
01synth,QM25a,95,0.232276542,0.093746138
01synth,QM25a,95,0.041124074,0.023729574
01synth,QM25a,95,0.03023379,0.038207388
01synth,QM25a,95,0.155401869,0.10103739
01synth,QM25a,95,0.07332254,0.060566617
01synth,QM25a,95,0.034352898,0.156424929
01synth,QM25a,95,0.084670041,0.097079096
01synth,QM25a,95,0.217043943,0.04348715
01synth,QM25a,95,0.103421659,0.110640858
01synth,QM25a,95,0.031856849,0.093762772
01synth,QM25a,95,0.176957957,0.223927955
01synth,QM25a,95,0.063361312,0.071958485
01synth,QM25a,95,0.499999823,0.181818253
01synth,QM25a,95,0.038287894,0.241596621
01synth,QM25a,95,0.100000041,0.147999967
01synth,QM25a,95,0.163685092,0.085188889
01synth,QM25a,95,0.153299501,0.117569538
01synth,QM25a,95,0.326047645,0.409404259
01synth,QM25a,95,0.05982361,0.071507854
01synth,QM25a,95,0.052322071,0.231941333
01synth,QM25a,95,0.225460123,0.023190635
01synth,QM25a,95,0.037462047,0.101663997
01synth,QM25a,95,0.099693841,0.020095355
01synth,QM25a,95,0.060900173,0.085930535
01synth,QM25a,95,0.099443361,0.045482843
01synth,QM25a,95,0.174821346,0.155701407
01synth,QM25a,95,0.192352268,0.075210695
01synth,QM25a,95,0.141406278,0.020988447
01synth,QM25a,95,0.036198033,0.094501697
01synth,QM25a,95,0.363973065,0.136673378
01synth,QM25a,95,0.009714916,0.064022955
01synth,QM25a,95,0.051851893,0.097951009
01synth,QM25a,95,0.062577259,0.086708787
01synth,QM25a,95,0.025276366,0.12577591
01synth,QM25a,95,0.04458433,0.028819267
01synth,QM25a,95,0.108688074,0.0070501
01synth,QM25a,95,0.11503228,0.062602046
01synth,QM25a,95,0.064415234,0.03541049
01synth,QM25a,95,0.087350421,0.008044277
01synth,QM25a,95,0.129235536,0.023857268
01synth,QM25a,95,0.170565291,0.075989804
01synth,QM25a,95,0.233530893,0.545517745
01synth,QM25a,95,0.083620833,0.057559737
01synth,QM25a,95,0.090685673,0.002875251
01synth,QM25a,95,0.003721954,0.004962035
01synth,QM25a,95,0.104911647,0.027304254
01synth,QM25a,95,0.165565421,0.011081636
01synth,QM25a,95,0.045562188,0.1225839
01synth,QM25a,95,0.089800433,0.045472713
01synth,QM25a,95,0.156276018,0.006780231
01synth,QM25a,95,0.123019834,0.04618618
01synth,QM25a,95,0.180292432,0.144839515
01synth,QM25a,95,0.097507583,0.084646197
01synth,QM25a,95,0.051763122,0.091104941
01synth,QM25a,95,0.068876991,0.143089684
01synth,QM25a,95,0.008571392,0.000340028
01synth,QM25a,95,0.041976962,0.009593552
01synth,QM25a,95,0.026488021,0.118233937
01synth,QM25a,95,0.030430344,0.086588797
01synth,QM25a,95,0.010951113,0.18387825
01synth,QM25a,95,0.133959866,0.519309524
01synth,QM25a,95,0.067649831,0.061869436
01synth,QM25a,95,0.057386331,0.063990103
01synth,QM25a,95,0.152324777,0.221877466
01synth,QM25a,95,0.267284971,0.007855832
01synth,QM25a,95,0.125486534,0.166875289
01synth,QM25a,95,0.06327705,0.053583772
01synth,QM25a,95,0.010435655,0.130083413
01synth,QM25a,95,0.166246361,0.005694465
01synth,QM25a,95,0.200241684,0.03620042
01synth,QM25a,95,0.25570717,0.1303186
01synth,QM25a,95,0.244864879,0.136302008
01synth,QM25a,95,0.150156571,0.021476604
01synth,QM25a,95,0.318027573,0.08282634
01synth,QM25a,95,0.057295979,0.029437311
01synth,QM25a,95,0.004308101,0.020510336
01synth,QM25a,95,0.189024816,0.103007135
01synth,QM25a,95,0.099114847,0.090785703
01synth,QM25a,95,0.107240397,0.124376157
01synth,QM25a,95,0.110110979,0.099956216
01synth,QM25a,95,0.054027187,0.124447983
01synth,QM25a,95,0.127776763,0.106404873
01synth,QM25a,95,0.086077035,0.080589634
01synth,QM25a,95,0.132970769,0.079211523
01synth,QM25a,95,0.040100427,0.002845364
01synth,QM25a,95,0.008961954,0.008765823
01synth,QM25a,95,0.031665397,0.0426357
01synth,QM25a,95,0.040014107,0.024562772
01synth,QM25a,95,0.291213398,0.025874315
01synth,QM25a,95,0.047196686,0.002896549
01synth,QM25a,95,0.358680394,0.13628698
01synth,QM25a,95,0.026586203,0.052624939
01synth,QM25a,95,0.266984718,0.185543487
